vehicle_id,model,engine_type,engine_cc,weight_kg,vehicle_class,vehicle_age,drivetrain,condition,manufacture_year,service_date,season,ambient_temp,mileage,missed_services,service_type,failure_occurred,failure_type,failure_severity,parts_replaced,service_cost
V6,Pathfinder,V6,3500,2000,SUV,6,AWD,100.0,2011,2017-06-23,Summer,37.1,89158,0,Corrective,1,Fuel Injector Failure,Medium,Fuel Injector,49.2
V6,Pathfinder,V6,3500,2000,SUV,6,AWD,100.0,2011,2017-12-17,Winter,24.1,95830,0,Corrective,1,Brake Pad Wear,Low,Brake Pads,37.7
V6,Pathfinder,V6,3500,2000,SUV,7,AWD,100.0,2011,2018-06-01,Summer,51.6,102088,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.4
V6,Pathfinder,V6,3500,2000,SUV,7,AWD,100.0,2011,2018-12-01,Winter,22.3,108987,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.7
V6,Pathfinder,V6,3500,2000,SUV,8,AWD,99.72681,2011,2019-05-30,Spring,41.5,115773,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.0
V6,Pathfinder,V6,3500,2000,SUV,8,AWD,99.24101,2011,2019-12-04,Winter,21.0,122860,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.7
V6,Pathfinder,V6,3500,2000,SUV,9,AWD,98.44824,2011,2020-06-04,Summer,32.7,129759,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.9
V6,Pathfinder,V6,3500,2000,SUV,9,AWD,97.43379999999999,2011,2020-12-17,Winter,26.6,137148,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.0
V6,Pathfinder,V6,3500,2000,SUV,10,AWD,96.13050999999999,2011,2021-06-02,Summer,38.4,143443,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.9
V6,Pathfinder,V6,3500,2000,SUV,10,AWD,94.60555,2011,2021-12-15,Winter,17.0,150832,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.0
V6,Pathfinder,V6,3500,2000,SUV,11,AWD,92.77362,2011,2022-06-16,Summer,45.2,157731,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.9
V6,Pathfinder,V6,3500,2000,SUV,11,AWD,85.24492,2011,2022-12-07,Winter,23.1,164290,1,Skipped,0,None,None,None,0.0
V6,Pathfinder,V6,3500,2000,SUV,12,AWD,82.92848,2011,2023-05-22,Spring,27.0,170548,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.8
V6,Pathfinder,V6,3500,2000,SUV,12,AWD,85.40735,2011,2023-11-19,Autumn,34.2,177371,0,Corrective,1,Oil Leak,Low,"Oil Seal,Gasket",59.7
V6,Pathfinder,V6,3500,2000,SUV,13,AWD,82.59848,2011,2024-05-03,Spring,27.6,183629,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.4
V6,Pathfinder,V6,3500,2000,SUV,13,AWD,79.56455,2011,2024-11-18,Autumn,22.0,191131,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.7
V6,Pathfinder,V6,3500,2000,SUV,14,AWD,76.2361,2011,2025-05-09,Spring,34.1,197615,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.1
V6,Pathfinder,V6,3500,2000,SUV,14,AWD,72.71990999999998,2011,2025-10-22,Autumn,36.5,203873,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.9
V6,Pathfinder,V6,3500,2000,SUV,15,AWD,68.87301999999998,2011,2026-05-14,Spring,32.8,211563,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.1
V7,Sunny,I4,1500,1050,Sedan,0,FWD,100.0,2020,2020-07-23,Summer,42.0,11383,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.4
V7,Sunny,I4,1500,1050,Sedan,1,FWD,100.0,2020,2021-01-12,Winter,15.0,21036,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.9
V7,Sunny,I4,1500,1050,Sedan,1,FWD,100.0,2020,2021-07-10,Summer,37.1,31024,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.3
V7,Sunny,I4,1500,1050,Sedan,2,FWD,97.0412,2020,2022-01-22,Winter,31.1,41960,1,Skipped,0,None,None,None,0.0
V7,Sunny,I4,1500,1050,Sedan,2,FWD,93.7359,2020,2022-08-17,Summer,41.9,53510,2,Skipped,0,None,None,None,0.0
V7,Sunny,I4,1500,1050,Sedan,3,FWD,95.51089,2020,2023-02-24,Winter,23.0,64167,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.0
V7,Sunny,I4,1500,1050,Sedan,3,FWD,96.95276000000001,2020,2023-09-11,Autumn,26.6,75271,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.5
V7,Sunny,I4,1500,1050,Sedan,4,FWD,100.0,2020,2024-02-24,Winter,25.2,84533,0,Corrective,1,Clutch Wear,Low,Clutch Kit,181.2
V7,Sunny,I4,1500,1050,Sedan,4,FWD,100.0,2020,2024-08-08,Summer,48.2,93795,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.3
V7,Sunny,I4,1500,1050,Sedan,5,FWD,100.0,2020,2025-01-21,Winter,17.3,103057,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.8
V7,Sunny,I4,1500,1050,Sedan,5,FWD,100.0,2020,2025-07-25,Summer,42.4,113380,0,Corrective,1,Shock Absorber Wear,Medium,Shock Absorber,66.2
V7,Sunny,I4,1500,1050,Sedan,6,FWD,99.72074,2020,2026-01-07,Winter,19.3,122642,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.2
V7,Sunny,I4,1500,1050,Sedan,6,FWD,99.16362000000001,2020,2026-06-22,Summer,35.2,131904,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.7
V8,X-Trail,I4,2500,1650,SUV,0,AWD,100.0,2012,2012-07-01,Summer,44.6,8681,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.2
V8,X-Trail,I4,2500,1650,SUV,1,AWD,100.0,2012,2013-01-17,Winter,29.2,18221,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.9
V8,X-Trail,I4,2500,1650,SUV,1,AWD,100.0,2012,2013-07-02,Summer,40.2,26139,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.9
V8,X-Trail,I4,2500,1650,SUV,2,AWD,100.0,2012,2014-01-28,Winter,26.8,36156,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.2
V8,X-Trail,I4,2500,1650,SUV,2,AWD,96.95488999999999,2012,2014-07-29,Summer,49.0,44837,1,Skipped,0,None,None,None,0.0
V8,X-Trail,I4,2500,1650,SUV,3,AWD,93.55651999999999,2012,2015-01-22,Winter,25.2,53279,2,Skipped,0,None,None,None,0.0
V8,X-Trail,I4,2500,1650,SUV,3,AWD,100.0,2012,2015-07-17,Summer,36.3,61674,0,Corrective,1,AC Compressor Failure,Medium,AC Compressor,212.4
V8,X-Trail,I4,2500,1650,SUV,4,AWD,100.0,2012,2016-02-13,Winter,20.4,71738,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.2
V8,X-Trail,I4,2500,1650,SUV,4,AWD,95.68029,2012,2016-08-18,Summer,37.9,80657,1,Skipped,0,None,None,None,0.0
V8,X-Trail,I4,2500,1650,SUV,5,AWD,96.45866,2012,2017-03-17,Spring,32.1,90721,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.2
V8,X-Trail,I4,2500,1650,SUV,5,AWD,96.99376,2012,2017-09-03,Autumn,30.4,98830,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.7
V8,X-Trail,I4,2500,1650,SUV,6,AWD,97.16987,2012,2018-03-03,Spring,27.6,107463,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.2
V8,X-Trail,I4,2500,1650,SUV,6,AWD,97.10130000000001,2012,2018-08-21,Summer,41.6,115619,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.8
V8,X-Trail,I4,2500,1650,SUV,7,AWD,96.6537,2012,2019-03-04,Spring,27.8,124920,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.5
V8,X-Trail,I4,2500,1650,SUV,7,AWD,95.93993999999999,2012,2019-09-06,Autumn,37.4,133792,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.1
V8,X-Trail,I4,2500,1650,SUV,8,AWD,94.88864,2012,2020-02-19,Winter,24.0,141710,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.8
V8,X-Trail,I4,2500,1650,SUV,8,AWD,93.57691,2012,2020-08-19,Summer,38.9,150391,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.4
V8,X-Trail,I4,2500,1650,SUV,9,AWD,91.92049999999999,2012,2021-02-06,Winter,22.9,158547,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.8
V8,X-Trail,I4,2500,1650,SUV,9,AWD,84.51652999999999,2012,2021-07-29,Summer,35.7,166799,1,Skipped,0,None,None,None,0.0
V8,X-Trail,I4,2500,1650,SUV,10,AWD,82.27501999999998,2012,2022-01-11,Winter,30.2,174717,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.2
V8,X-Trail,I4,2500,1650,SUV,10,AWD,74.29167999999999,2012,2022-06-29,Summer,42.0,182778,1,Skipped,0,None,None,None,0.0
V8,X-Trail,I4,2500,1650,SUV,11,AWD,71.43074999999999,2012,2023-01-09,Winter,22.7,192031,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.7
V8,X-Trail,I4,2500,1650,SUV,11,AWD,73.30939,2012,2023-07-10,Summer,35.3,200712,0,Corrective,1,Brake Fluid Leak,High,"Brake Hose,Brake Fluid",29.2
V8,X-Trail,I4,2500,1650,SUV,11,AWD,69.95049,2012,2023-12-23,Winter,22.5,208630,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.3
V8,X-Trail,I4,2500,1650,SUV,12,AWD,69.71540999999999,2012,2024-07-03,Summer,31.5,217836,0,Corrective,1,Spark Plug Failure,Low,Spark Plug,12.6
V8,X-Trail,I4,2500,1650,SUV,12,AWD,60.242789999999985,2012,2024-12-16,Winter,20.7,225754,1,Skipped,0,None,None,None,0.0
V8,X-Trail,I4,2500,1650,SUV,13,AWD,55.91117999999999,2012,2025-06-15,Summer,44.5,234387,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.9
V8,X-Trail,I4,2500,1650,SUV,13,AWD,45.82915999999999,2012,2025-12-07,Winter,21.1,242734,1,Skipped,0,None,None,None,0.0
V8,X-Trail,I4,2500,1650,SUV,14,AWD,40.87956999999999,2012,2026-06-12,Summer,51.7,251653,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.1
V9,X-Trail,I4,2500,1650,SUV,0,AWD,100.0,2009,2009-06-17,Summer,35.4,5895,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.6
V9,X-Trail,I4,2500,1650,SUV,0,AWD,100.0,2009,2009-12-14,Winter,22.2,12248,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.1
V9,X-Trail,I4,2500,1650,SUV,1,AWD,100.0,2009,2010-06-03,Summer,47.4,18284,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.7
V9,X-Trail,I4,2500,1650,SUV,1,AWD,100.0,2009,2010-12-06,Winter,23.9,24849,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.4
V9,X-Trail,I4,2500,1650,SUV,2,AWD,100.0,2009,2011-05-31,Spring,25.7,31061,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.8
V9,X-Trail,I4,2500,1650,SUV,2,AWD,100.0,2009,2011-11-13,Autumn,38.5,36920,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.2
V9,X-Trail,I4,2500,1650,SUV,3,AWD,100.0,2009,2012-05-30,Spring,25.3,43944,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.4
V9,X-Trail,I4,2500,1650,SUV,3,AWD,100.0,2009,2012-12-16,Winter,29.4,51003,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.3
V9,X-Trail,I4,2500,1650,SUV,4,AWD,100.0,2009,2013-05-31,Spring,31.4,56862,0,Corrective,1,Battery Failure,Medium,Battery,50.4
V9,X-Trail,I4,2500,1650,SUV,4,AWD,100.0,2009,2013-12-09,Winter,17.7,63639,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.0
V9,X-Trail,I4,2500,1650,SUV,5,AWD,100.0,2009,2014-06-03,Summer,54.2,69851,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.3
V9,X-Trail,I4,2500,1650,SUV,5,AWD,100.0,2009,2014-12-04,Winter,32.0,76346,0,Corrective,1,Wheel Alignment Issue,Low,Alignment Service,18.4
V9,X-Trail,I4,2500,1650,SUV,6,AWD,100.0,2009,2015-06-02,Summer,40.2,82699,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.1
V9,X-Trail,I4,2500,1650,SUV,6,AWD,100.0,2009,2015-12-02,Winter,19.0,89158,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.8
V9,X-Trail,I4,2500,1650,SUV,7,AWD,100.0,2009,2016-05-29,Spring,30.2,95476,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.7
V9,X-Trail,I4,2500,1650,SUV,7,AWD,100.0,2009,2016-11-28,Autumn,35.6,101935,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.2
V9,X-Trail,I4,2500,1650,SUV,8,AWD,99.94923,2009,2017-05-29,Spring,33.3,108359,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.0
V9,X-Trail,I4,2500,1650,SUV,8,AWD,99.72056,2009,2017-11-13,Autumn,27.7,114289,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.4
V9,X-Trail,I4,2500,1650,SUV,9,AWD,99.21294,2009,2018-05-01,Spring,30.8,120254,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.8
V9,X-Trail,I4,2500,1650,SUV,9,AWD,98.52532,2009,2018-10-18,Autumn,28.3,126254,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.2
V9,X-Trail,I4,2500,1650,SUV,10,AWD,97.52802999999999,2009,2019-05-04,Spring,34.7,133243,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.3
V9,X-Trail,I4,2500,1650,SUV,10,AWD,96.30729999999998,2009,2019-12-01,Winter,16.1,140691,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.0
V9,X-Trail,I4,2500,1650,SUV,11,AWD,94.78643999999998,2009,2020-06-07,Summer,40.2,147362,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.5
V9,X-Trail,I4,2500,1650,SUV,11,AWD,93.08767999999999,2009,2020-11-22,Autumn,29.1,153292,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.5
V9,X-Trail,I4,2500,1650,SUV,12,AWD,91.11314999999999,2009,2021-05-07,Spring,33.0,159151,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.7
V9,X-Trail,I4,2500,1650,SUV,12,AWD,88.96284999999999,2009,2021-10-20,Autumn,30.3,165010,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.0
V9,X-Trail,I4,2500,1650,SUV,13,AWD,86.50711,2009,2022-05-02,Spring,27.2,171858,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.5
V9,X-Trail,I4,2500,1650,SUV,13,AWD,83.8756,2009,2022-10-15,Autumn,30.9,177717,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.6
V9,X-Trail,I4,2500,1650,SUV,14,AWD,80.9535,2009,2023-04-13,Spring,24.2,184070,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.7
V9,X-Trail,I4,2500,1650,SUV,14,AWD,77.8535,2009,2023-09-28,Autumn,35.1,190000,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.0
V9,X-Trail,I4,2500,1650,SUV,15,AWD,74.46182999999999,2009,2024-03-27,Spring,30.3,196389,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.5
V9,X-Trail,I4,2500,1650,SUV,15,AWD,70.88484999999999,2009,2024-09-18,Autumn,33.5,202566,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.1
V9,X-Trail,I4,2500,1650,SUV,16,AWD,67.01832999999999,2009,2025-03-16,Spring,27.1,208884,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.8
V9,X-Trail,I4,2500,1650,SUV,16,AWD,62.95804,2009,2025-09-15,Autumn,32.9,215343,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.9
V9,X-Trail,I4,2500,1650,SUV,17,AWD,58.61561999999999,2009,2026-03-06,Spring,31.7,221414,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.2
V10,X-Trail,I4,2500,1650,SUV,0,AWD,100.0,2017,2017-06-30,Summer,31.6,8172,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.8
V10,X-Trail,I4,2500,1650,SUV,1,AWD,100.0,2017,2018-01-09,Winter,19.5,16934,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.3
V10,X-Trail,I4,2500,1650,SUV,1,AWD,100.0,2017,2018-07-24,Summer,35.7,25832,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.2
V10,X-Trail,I4,2500,1650,SUV,2,AWD,100.0,2017,2019-01-31,Winter,20.3,34503,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.1
V10,X-Trail,I4,2500,1650,SUV,2,AWD,100.0,2017,2019-07-16,Summer,46.1,42039,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.8
V10,X-Trail,I4,2500,1650,SUV,3,AWD,100.0,2017,2020-01-09,Winter,29.2,50074,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.5
V10,X-Trail,I4,2500,1650,SUV,3,AWD,100.0,2017,2020-07-09,Summer,48.1,58336,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.7
V10,X-Trail,I4,2500,1650,SUV,3,AWD,100.0,2017,2020-12-23,Winter,31.2,65917,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.6
V10,X-Trail,I4,2500,1650,SUV,4,AWD,100.0,2017,2021-07-08,Summer,47.3,74860,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.9
V10,X-Trail,I4,2500,1650,SUV,4,AWD,100.0,2017,2021-12-31,Winter,18.3,82850,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.4
V10,X-Trail,I4,2500,1650,SUV,5,AWD,100.0,2017,2022-07-13,Summer,49.3,91657,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.1
V10,X-Trail,I4,2500,1650,SUV,6,AWD,100.0,2017,2023-01-22,Winter,19.1,100419,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.2
V10,X-Trail,I4,2500,1650,SUV,6,AWD,100.0,2017,2023-07-26,Summer,42.2,108818,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.2
V10,X-Trail,I4,2500,1650,SUV,7,AWD,99.80937999999999,2017,2024-01-08,Winter,25.8,116354,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.6
V10,X-Trail,I4,2500,1650,SUV,7,AWD,99.37771,2017,2024-07-03,Summer,41.5,124389,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.2
V10,X-Trail,I4,2500,1650,SUV,8,AWD,98.57502,2017,2025-01-18,Winter,20.5,133423,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.7
V10,X-Trail,I4,2500,1650,SUV,8,AWD,97.54625,2017,2025-07-03,Summer,30.4,140959,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.7
V10,X-Trail,I4,2500,1650,SUV,9,AWD,96.15599999999999,2017,2026-01-11,Winter,15.3,149675,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.8
V10,X-Trail,I4,2500,1650,SUV,9,AWD,94.53012999999999,2017,2026-07-03,Summer,41.2,157529,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.3
V11,Pathfinder,V6,3500,2000,SUV,0,AWD,98.30248,2016,2016-07-05,Summer,45.4,6584,1,Skipped,0,None,None,None,0.0
V11,Pathfinder,V6,3500,2000,SUV,1,AWD,100.0,2016,2017-01-03,Winter,20.8,13026,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.8
V11,Pathfinder,V6,3500,2000,SUV,1,AWD,100.0,2016,2017-06-18,Summer,42.9,18902,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.8
V11,Pathfinder,V6,3500,2000,SUV,1,AWD,100.0,2016,2017-12-13,Winter,20.2,25203,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.7
V11,Pathfinder,V6,3500,2000,SUV,2,AWD,100.0,2016,2018-06-12,Summer,52.2,31610,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.1
V11,Pathfinder,V6,3500,2000,SUV,2,AWD,100.0,2016,2018-12-06,Winter,28.0,37875,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.8
V11,Pathfinder,V6,3500,2000,SUV,3,AWD,100.0,2016,2019-05-23,Spring,33.3,43822,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.9
V11,Pathfinder,V6,3500,2000,SUV,3,AWD,100.0,2016,2019-11-23,Autumn,29.7,50335,0,Emergency,1,Battery Failure,Medium,Battery,53.0
V11,Pathfinder,V6,3500,2000,SUV,4,AWD,96.38394,2016,2020-06-04,Summer,39.5,57202,1,Skipped,0,None,None,None,0.0
V11,Pathfinder,V6,3500,2000,SUV,4,AWD,92.58841999999999,2016,2020-11-20,Autumn,29.0,63184,2,Skipped,0,None,None,None,0.0
V11,Pathfinder,V6,3500,2000,SUV,5,AWD,94.01661999999999,2016,2021-05-05,Spring,31.9,69060,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.1
V11,Pathfinder,V6,3500,2000,SUV,5,AWD,95.25473999999998,2016,2021-10-31,Autumn,35.7,75396,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.3
V11,Pathfinder,V6,3500,2000,SUV,6,AWD,90.70490999999998,2016,2022-04-26,Spring,28.7,81661,1,Skipped,0,None,None,None,0.0
V11,Pathfinder,V6,3500,2000,SUV,6,AWD,85.95755999999999,2016,2022-10-29,Autumn,29.8,88245,2,Skipped,0,None,None,None,0.0
V11,Pathfinder,V6,3500,2000,SUV,7,AWD,80.91694999999999,2016,2023-04-29,Spring,35.2,94687,3,Skipped,0,None,None,None,0.0
V11,Pathfinder,V6,3500,2000,SUV,7,AWD,75.67668999999998,2016,2023-11-03,Autumn,30.4,101342,4,Skipped,0,None,None,None,0.0
V11,Pathfinder,V6,3500,2000,SUV,8,AWD,75.64526999999998,2016,2024-05-01,Spring,28.7,107714,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.6
V11,Pathfinder,V6,3500,2000,SUV,8,AWD,69.93225999999999,2016,2024-10-19,Autumn,28.4,113767,1,Skipped,0,None,None,None,0.0
V11,Pathfinder,V6,3500,2000,SUV,9,AWD,63.91428999999998,2016,2025-04-30,Spring,21.1,120599,2,Skipped,0,None,None,None,0.0
V11,Pathfinder,V6,3500,2000,SUV,9,AWD,63.21367999999998,2016,2025-10-19,Autumn,28.4,126687,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.1
V11,Pathfinder,V6,3500,2000,SUV,10,AWD,67.23678999999998,2016,2026-04-03,Spring,31.7,132563,0,Corrective,1,Shock Absorber Wear,Medium,Shock Absorber,67.4
V12,Sunny,I4,1500,1050,Sedan,0,FWD,100.0,2016,2016-06-27,Summer,44.1,6283,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.9
V12,Sunny,I4,1500,1050,Sedan,0,FWD,100.0,2016,2016-12-18,Winter,23.1,12425,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.6
V12,Sunny,I4,1500,1050,Sedan,1,FWD,100.0,2016,2017-07-02,Summer,34.6,19343,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.1
V12,Sunny,I4,1500,1050,Sedan,2,FWD,100.0,2016,2018-01-14,Winter,23.9,26261,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.7
V12,Sunny,I4,1500,1050,Sedan,2,FWD,100.0,2016,2018-06-29,Summer,48.6,32120,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.2
V12,Sunny,I4,1500,1050,Sedan,2,FWD,100.0,2016,2018-12-12,Winter,20.8,37979,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.5
V12,Sunny,I4,1500,1050,Sedan,3,FWD,100.0,2016,2019-06-26,Summer,50.4,44897,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.4
V12,Sunny,I4,1500,1050,Sedan,3,FWD,100.0,2016,2019-12-20,Winter,16.3,51145,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.6
V12,Sunny,I4,1500,1050,Sedan,4,FWD,100.0,2016,2020-06-12,Summer,46.0,57322,0,Emergency,1,Alternator Failure,Medium,Alternator,92.0
V12,Sunny,I4,1500,1050,Sedan,4,FWD,100.0,2016,2020-11-25,Autumn,34.4,63181,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.2
V12,Sunny,I4,1500,1050,Sedan,5,FWD,100.0,2016,2021-05-16,Spring,28.9,69252,0,Corrective,1,Wheel Alignment Issue,Low,Alignment Service,15.4
V12,Sunny,I4,1500,1050,Sedan,5,FWD,100.0,2016,2021-11-16,Autumn,38.6,75747,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.0
V12,Sunny,I4,1500,1050,Sedan,6,FWD,100.0,2016,2022-05-08,Spring,28.3,81853,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.6
V12,Sunny,I4,1500,1050,Sedan,6,FWD,100.0,2016,2022-10-24,Autumn,36.8,87818,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.0
V12,Sunny,I4,1500,1050,Sedan,7,FWD,100.0,2016,2023-04-18,Spring,23.3,94030,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.8
V12,Sunny,I4,1500,1050,Sedan,7,FWD,100.0,2016,2023-10-01,Autumn,28.4,99889,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.3
V12,Sunny,I4,1500,1050,Sedan,8,FWD,100.0,2016,2024-04-07,Spring,29.0,106560,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.2
V12,Sunny,I4,1500,1050,Sedan,8,FWD,99.8253,2016,2024-09-22,Autumn,24.4,112490,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.9
V12,Sunny,I4,1500,1050,Sedan,9,FWD,99.35788,2016,2025-03-23,Spring,32.3,118914,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.7
V12,Sunny,I4,1500,1050,Sedan,9,FWD,98.70832999999999,2016,2025-09-11,Autumn,31.5,124985,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.8
V12,Sunny,I4,1500,1050,Sedan,10,FWD,97.77982999999999,2016,2026-02-27,Winter,27.2,130950,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.2
V12,Sunny,I4,1500,1050,Sedan,10,FWD,96.67555999999999,2016,2026-08-12,Summer,43.1,136809,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.2
V13,X-Trail,I4,2500,1650,SUV,0,AWD,100.0,2017,2017-06-17,Summer,29.1,7080,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.6
V13,X-Trail,I4,2500,1650,SUV,0,AWD,100.0,2017,2017-12-09,Winter,15.6,14500,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.0
V13,X-Trail,I4,2500,1650,SUV,1,AWD,100.0,2017,2018-06-17,Summer,36.1,22556,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.3
V13,X-Trail,I4,2500,1650,SUV,1,AWD,100.0,2017,2018-12-23,Winter,28.1,30569,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.6
