vehicle_id,condition,model,engine_type,engine_cc,weight_kg,vehicle_class,drivetrain,manufacture_year,service_date,season,ambient_temp,vehicle_age,mileage,avg_daily_km,driving_style,diligence,missed_services,service_type,failure_occurred,failure_type,failure_severity,parts_replaced,service_cost
V5,72.36372999999999,Patrol,V6,4000,2600,SUV,AWD,2011,2021-12-05,Winter,19.9,10,150452,37.7,Calm,Irresponsible,0,Corrective,1,Wheel Alignment Issue,Low,Alignment Service,18.6
V5,70.54887,Patrol,V6,4000,2600,SUV,AWD,2011,2022-06-01,Summer,41.8,11,157162,37.7,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.6
V5,68.54626999999999,Patrol,V6,4000,2600,SUV,AWD,2011,2022-11-14,Autumn,33.4,11,163420,37.7,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.6
V5,60.72766999999999,Patrol,V6,4000,2600,SUV,AWD,2011,2023-05-24,Spring,21.5,12,170620,37.7,Calm,Irresponsible,1,Skipped,0,None,None,None,0.0
V5,52.698709999999984,Patrol,V6,4000,2600,SUV,AWD,2011,2023-11-26,Autumn,33.9,12,177632,37.7,Calm,Irresponsible,2,Skipped,0,None,None,None,0.0
V5,49.86844999999999,Patrol,V6,4000,2600,SUV,AWD,2011,2024-05-22,Spring,26.4,13,184342,37.7,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.3
V5,41.32443999999999,Patrol,V6,4000,2600,SUV,AWD,2011,2024-11-27,Autumn,28.9,13,191467,37.7,Calm,Irresponsible,1,Skipped,0,None,None,None,0.0
V5,37.99268999999999,Patrol,V6,4000,2600,SUV,AWD,2011,2025-05-12,Spring,27.3,14,197725,37.7,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.4
V5,39.43701999999999,Patrol,V6,4000,2600,SUV,AWD,2011,2025-11-26,Autumn,33.3,14,205189,37.7,Calm,Irresponsible,0,Corrective,1,Tire Wear,Low,Tire,48.4
V5,39.05175999999999,Patrol,V6,4000,2600,SUV,AWD,2011,2026-06-17,Summer,37.7,15,212842,37.7,Calm,Irresponsible,0,Corrective,1,Clutch Wear,Low,Clutch Kit,167.5
V6,100.0,Pathfinder,V6,3500,2000,SUV,AWD,2011,2011-06-16,Summer,45.9,0,6258,37.7,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.5
V6,100.0,Pathfinder,V6,3500,2000,SUV,AWD,2011,2011-12-06,Winter,16.3,0,12780,37.7,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.4
V6,100.0,Pathfinder,V6,3500,2000,SUV,AWD,2011,2012-06-16,Summer,44.6,1,20056,37.7,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.1
V6,100.0,Pathfinder,V6,3500,2000,SUV,AWD,2011,2013-01-01,Winter,17.4,2,27558,37.7,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.9
V6,100.0,Pathfinder,V6,3500,2000,SUV,AWD,2011,2013-07-12,Summer,51.1,2,34796,37.7,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.0
V6,100.0,Pathfinder,V6,3500,2000,SUV,AWD,2011,2013-12-25,Winter,29.1,2,41054,37.7,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.5
V6,100.0,Pathfinder,V6,3500,2000,SUV,AWD,2011,2014-06-17,Summer,44.2,3,47613,37.7,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.3
V6,100.0,Pathfinder,V6,3500,2000,SUV,AWD,2011,2015-01-03,Winter,23.2,4,55153,37.7,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.6
V6,100.0,Pathfinder,V6,3500,2000,SUV,AWD,2011,2015-06-18,Summer,38.6,4,61411,37.7,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.0
V6,100.0,Pathfinder,V6,3500,2000,SUV,AWD,2011,2015-12-08,Winter,25.6,4,67933,37.7,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.0
V6,100.0,Pathfinder,V6,3500,2000,SUV,AWD,2011,2016-06-15,Summer,50.9,5,75096,37.7,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.5
V6,100.0,Pathfinder,V6,3500,2000,SUV,AWD,2011,2016-12-22,Winter,17.9,5,82259,37.7,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.2
V6,100.0,Pathfinder,V6,3500,2000,SUV,AWD,2011,2017-06-23,Summer,37.1,6,89158,37.7,Calm,Diligent,0,Corrective,1,Fuel Injector Failure,Medium,Fuel Injector,49.2
V6,100.0,Pathfinder,V6,3500,2000,SUV,AWD,2011,2017-12-17,Winter,24.1,6,95830,37.7,Calm,Diligent,0,Corrective,1,Brake Pad Wear,Low,Brake Pads,37.7
V6,100.0,Pathfinder,V6,3500,2000,SUV,AWD,2011,2018-06-01,Summer,51.6,7,102088,37.7,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.4
V6,100.0,Pathfinder,V6,3500,2000,SUV,AWD,2011,2018-12-01,Winter,22.3,7,108987,37.7,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.7
V6,99.72681,Pathfinder,V6,3500,2000,SUV,AWD,2011,2019-05-30,Spring,41.5,8,115773,37.7,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.0
V6,99.24101,Pathfinder,V6,3500,2000,SUV,AWD,2011,2019-12-04,Winter,21.0,8,122860,37.7,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.7
V6,98.44824,Pathfinder,V6,3500,2000,SUV,AWD,2011,2020-06-04,Summer,32.7,9,129759,37.7,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.9
V6,97.43379999999999,Pathfinder,V6,3500,2000,SUV,AWD,2011,2020-12-17,Winter,26.6,9,137148,37.7,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.0
V6,96.13050999999999,Pathfinder,V6,3500,2000,SUV,AWD,2011,2021-06-02,Summer,38.4,10,143443,37.7,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.9
V6,94.60555,Pathfinder,V6,3500,2000,SUV,AWD,2011,2021-12-15,Winter,17.0,10,150832,37.7,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.0
V6,92.77362,Pathfinder,V6,3500,2000,SUV,AWD,2011,2022-06-16,Summer,45.2,11,157731,37.7,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.9
V6,85.24492,Pathfinder,V6,3500,2000,SUV,AWD,2011,2022-12-07,Winter,23.1,11,164290,37.7,Calm,Diligent,1,Skipped,0,None,None,None,0.0
V6,82.92848,Pathfinder,V6,3500,2000,SUV,AWD,2011,2023-05-22,Spring,27.0,12,170548,37.7,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.8
V6,85.40735,Pathfinder,V6,3500,2000,SUV,AWD,2011,2023-11-19,Autumn,34.2,12,177371,37.7,Calm,Diligent,0,Corrective,1,Oil Leak,Low,"Oil Seal,Gasket",59.7
V6,82.59848,Pathfinder,V6,3500,2000,SUV,AWD,2011,2024-05-03,Spring,27.6,13,183629,37.7,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.4
V6,79.56455,Pathfinder,V6,3500,2000,SUV,AWD,2011,2024-11-18,Autumn,22.0,13,191131,37.7,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.7
V6,76.2361,Pathfinder,V6,3500,2000,SUV,AWD,2011,2025-05-09,Spring,34.1,14,197615,37.7,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.1
V6,72.71990999999998,Pathfinder,V6,3500,2000,SUV,AWD,2011,2025-10-22,Autumn,36.5,14,203873,37.7,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.9
V6,68.87301999999998,Pathfinder,V6,3500,2000,SUV,AWD,2011,2026-05-14,Spring,32.8,15,211563,37.7,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.1
V7,100.0,Sunny,I4,1500,1050,Sedan,FWD,2020,2020-07-23,Summer,42.0,0,11383,55.8,Aggressive,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.4
V7,100.0,Sunny,I4,1500,1050,Sedan,FWD,2020,2021-01-12,Winter,15.0,1,21036,55.8,Aggressive,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.9
V7,100.0,Sunny,I4,1500,1050,Sedan,FWD,2020,2021-07-10,Summer,37.1,1,31024,55.8,Aggressive,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.3
V7,97.0412,Sunny,I4,1500,1050,Sedan,FWD,2020,2022-01-22,Winter,31.1,2,41960,55.8,Aggressive,Irresponsible,1,Skipped,0,None,None,None,0.0
V7,93.7359,Sunny,I4,1500,1050,Sedan,FWD,2020,2022-08-17,Summer,41.9,2,53510,55.8,Aggressive,Irresponsible,2,Skipped,0,None,None,None,0.0
V7,95.51089,Sunny,I4,1500,1050,Sedan,FWD,2020,2023-02-24,Winter,23.0,3,64167,55.8,Aggressive,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.0
V7,96.95276000000001,Sunny,I4,1500,1050,Sedan,FWD,2020,2023-09-11,Autumn,26.6,3,75271,55.8,Aggressive,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.5
V7,100.0,Sunny,I4,1500,1050,Sedan,FWD,2020,2024-02-24,Winter,25.2,4,84533,55.8,Aggressive,Irresponsible,0,Corrective,1,Clutch Wear,Low,Clutch Kit,181.2
V7,100.0,Sunny,I4,1500,1050,Sedan,FWD,2020,2024-08-08,Summer,48.2,4,93795,55.8,Aggressive,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.3
V7,100.0,Sunny,I4,1500,1050,Sedan,FWD,2020,2025-01-21,Winter,17.3,5,103057,55.8,Aggressive,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.8
V7,100.0,Sunny,I4,1500,1050,Sedan,FWD,2020,2025-07-25,Summer,42.4,5,113380,55.8,Aggressive,Irresponsible,0,Corrective,1,Shock Absorber Wear,Medium,Shock Absorber,66.2
V7,99.72074,Sunny,I4,1500,1050,Sedan,FWD,2020,2026-01-07,Winter,19.3,6,122642,55.8,Aggressive,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.2
V7,99.16362000000001,Sunny,I4,1500,1050,Sedan,FWD,2020,2026-06-22,Summer,35.2,6,131904,55.8,Aggressive,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.7
V8,100.0,X-Trail,I4,2500,1650,SUV,AWD,2012,2012-07-01,Summer,44.6,0,8681,47.7,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.2
V8,100.0,X-Trail,I4,2500,1650,SUV,AWD,2012,2013-01-17,Winter,29.2,1,18221,47.7,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.9
V8,100.0,X-Trail,I4,2500,1650,SUV,AWD,2012,2013-07-02,Summer,40.2,1,26139,47.7,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.9
V8,100.0,X-Trail,I4,2500,1650,SUV,AWD,2012,2014-01-28,Winter,26.8,2,36156,47.7,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.2
V8,96.95488999999999,X-Trail,I4,2500,1650,SUV,AWD,2012,2014-07-29,Summer,49.0,2,44837,47.7,Calm,Irresponsible,1,Skipped,0,None,None,None,0.0
V8,93.55651999999999,X-Trail,I4,2500,1650,SUV,AWD,2012,2015-01-22,Winter,25.2,3,53279,47.7,Calm,Irresponsible,2,Skipped,0,None,None,None,0.0
V8,100.0,X-Trail,I4,2500,1650,SUV,AWD,2012,2015-07-17,Summer,36.3,3,61674,47.7,Calm,Irresponsible,0,Corrective,1,AC Compressor Failure,Medium,AC Compressor,212.4
V8,100.0,X-Trail,I4,2500,1650,SUV,AWD,2012,2016-02-13,Winter,20.4,4,71738,47.7,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.2
V8,95.68029,X-Trail,I4,2500,1650,SUV,AWD,2012,2016-08-18,Summer,37.9,4,80657,47.7,Calm,Irresponsible,1,Skipped,0,None,None,None,0.0
V8,96.45866,X-Trail,I4,2500,1650,SUV,AWD,2012,2017-03-17,Spring,32.1,5,90721,47.7,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.2
V8,96.99376,X-Trail,I4,2500,1650,SUV,AWD,2012,2017-09-03,Autumn,30.4,5,98830,47.7,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.7
V8,97.16987,X-Trail,I4,2500,1650,SUV,AWD,2012,2018-03-03,Spring,27.6,6,107463,47.7,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.2
V8,97.10130000000001,X-Trail,I4,2500,1650,SUV,AWD,2012,2018-08-21,Summer,41.6,6,115619,47.7,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.8
V8,96.6537,X-Trail,I4,2500,1650,SUV,AWD,2012,2019-03-04,Spring,27.8,7,124920,47.7,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.5
V8,95.93993999999999,X-Trail,I4,2500,1650,SUV,AWD,2012,2019-09-06,Autumn,37.4,7,133792,47.7,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.1
V8,94.88864,X-Trail,I4,2500,1650,SUV,AWD,2012,2020-02-19,Winter,24.0,8,141710,47.7,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.8
V8,93.57691,X-Trail,I4,2500,1650,SUV,AWD,2012,2020-08-19,Summer,38.9,8,150391,47.7,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.4
V8,91.92049999999999,X-Trail,I4,2500,1650,SUV,AWD,2012,2021-02-06,Winter,22.9,9,158547,47.7,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.8
V8,84.51652999999999,X-Trail,I4,2500,1650,SUV,AWD,2012,2021-07-29,Summer,35.7,9,166799,47.7,Calm,Irresponsible,1,Skipped,0,None,None,None,0.0
V8,82.27501999999998,X-Trail,I4,2500,1650,SUV,AWD,2012,2022-01-11,Winter,30.2,10,174717,47.7,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.2
V8,74.29167999999999,X-Trail,I4,2500,1650,SUV,AWD,2012,2022-06-29,Summer,42.0,10,182778,47.7,Calm,Irresponsible,1,Skipped,0,None,None,None,0.0
V8,71.43074999999999,X-Trail,I4,2500,1650,SUV,AWD,2012,2023-01-09,Winter,22.7,11,192031,47.7,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.7
V8,73.30939,X-Trail,I4,2500,1650,SUV,AWD,2012,2023-07-10,Summer,35.3,11,200712,47.7,Calm,Irresponsible,0,Corrective,1,Brake Fluid Leak,High,"Brake Hose,Brake Fluid",29.2
V8,69.95049,X-Trail,I4,2500,1650,SUV,AWD,2012,2023-12-23,Winter,22.5,11,208630,47.7,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.3
V8,69.71540999999999,X-Trail,I4,2500,1650,SUV,AWD,2012,2024-07-03,Summer,31.5,12,217836,47.7,Calm,Irresponsible,0,Corrective,1,Spark Plug Failure,Low,Spark Plug,12.6
V8,60.242789999999985,X-Trail,I4,2500,1650,SUV,AWD,2012,2024-12-16,Winter,20.7,12,225754,47.7,Calm,Irresponsible,1,Skipped,0,None,None,None,0.0
V8,55.91117999999999,X-Trail,I4,2500,1650,SUV,AWD,2012,2025-06-15,Summer,44.5,13,234387,47.7,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.9
V8,45.82915999999999,X-Trail,I4,2500,1650,SUV,AWD,2012,2025-12-07,Winter,21.1,13,242734,47.7,Calm,Irresponsible,1,Skipped,0,None,None,None,0.0
V8,40.87956999999999,X-Trail,I4,2500,1650,SUV,AWD,2012,2026-06-12,Summer,51.7,14,251653,47.7,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.1
V9,100.0,X-Trail,I4,2500,1650,SUV,AWD,2009,2009-06-17,Summer,35.4,0,5895,35.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.6
V9,100.0,X-Trail,I4,2500,1650,SUV,AWD,2009,2009-12-14,Winter,22.2,0,12248,35.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.1
V9,100.0,X-Trail,I4,2500,1650,SUV,AWD,2009,2010-06-03,Summer,47.4,1,18284,35.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.7
V9,100.0,X-Trail,I4,2500,1650,SUV,AWD,2009,2010-12-06,Winter,23.9,1,24849,35.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.4
V9,100.0,X-Trail,I4,2500,1650,SUV,AWD,2009,2011-05-31,Spring,25.7,2,31061,35.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.8
V9,100.0,X-Trail,I4,2500,1650,SUV,AWD,2009,2011-11-13,Autumn,38.5,2,36920,35.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.2
V9,100.0,X-Trail,I4,2500,1650,SUV,AWD,2009,2012-05-30,Spring,25.3,3,43944,35.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.4
V9,100.0,X-Trail,I4,2500,1650,SUV,AWD,2009,2012-12-16,Winter,29.4,3,51003,35.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.3
V9,100.0,X-Trail,I4,2500,1650,SUV,AWD,2009,2013-05-31,Spring,31.4,4,56862,35.3,Calm,Diligent,0,Corrective,1,Battery Failure,Medium,Battery,50.4
V9,100.0,X-Trail,I4,2500,1650,SUV,AWD,2009,2013-12-09,Winter,17.7,4,63639,35.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.0
V9,100.0,X-Trail,I4,2500,1650,SUV,AWD,2009,2014-06-03,Summer,54.2,5,69851,35.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.3
V9,100.0,X-Trail,I4,2500,1650,SUV,AWD,2009,2014-12-04,Winter,32.0,5,76346,35.3,Calm,Diligent,0,Corrective,1,Wheel Alignment Issue,Low,Alignment Service,18.4
V9,100.0,X-Trail,I4,2500,1650,SUV,AWD,2009,2015-06-02,Summer,40.2,6,82699,35.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.1
V9,100.0,X-Trail,I4,2500,1650,SUV,AWD,2009,2015-12-02,Winter,19.0,6,89158,35.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.8
V9,100.0,X-Trail,I4,2500,1650,SUV,AWD,2009,2016-05-29,Spring,30.2,7,95476,35.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.7
V9,100.0,X-Trail,I4,2500,1650,SUV,AWD,2009,2016-11-28,Autumn,35.6,7,101935,35.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.2
V9,99.94923,X-Trail,I4,2500,1650,SUV,AWD,2009,2017-05-29,Spring,33.3,8,108359,35.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.0
V9,99.72056,X-Trail,I4,2500,1650,SUV,AWD,2009,2017-11-13,Autumn,27.7,8,114289,35.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.4
V9,99.21294,X-Trail,I4,2500,1650,SUV,AWD,2009,2018-05-01,Spring,30.8,9,120254,35.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.8
V9,98.52532,X-Trail,I4,2500,1650,SUV,AWD,2009,2018-10-18,Autumn,28.3,9,126254,35.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.2
V9,97.52802999999999,X-Trail,I4,2500,1650,SUV,AWD,2009,2019-05-04,Spring,34.7,10,133243,35.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.3
V9,96.30729999999998,X-Trail,I4,2500,1650,SUV,AWD,2009,2019-12-01,Winter,16.1,10,140691,35.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.0
V9,94.78643999999998,X-Trail,I4,2500,1650,SUV,AWD,2009,2020-06-07,Summer,40.2,11,147362,35.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.5
V9,93.08767999999999,X-Trail,I4,2500,1650,SUV,AWD,2009,2020-11-22,Autumn,29.1,11,153292,35.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.5
V9,91.11314999999999,X-Trail,I4,2500,1650,SUV,AWD,2009,2021-05-07,Spring,33.0,12,159151,35.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.7
V9,88.96284999999999,X-Trail,I4,2500,1650,SUV,AWD,2009,2021-10-20,Autumn,30.3,12,165010,35.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.0
V9,86.50711,X-Trail,I4,2500,1650,SUV,AWD,2009,2022-05-02,Spring,27.2,13,171858,35.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.5
V9,83.8756,X-Trail,I4,2500,1650,SUV,AWD,2009,2022-10-15,Autumn,30.9,13,177717,35.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.6
V9,80.9535,X-Trail,I4,2500,1650,SUV,AWD,2009,2023-04-13,Spring,24.2,14,184070,35.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.7
V9,77.8535,X-Trail,I4,2500,1650,SUV,AWD,2009,2023-09-28,Autumn,35.1,14,190000,35.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.0
V9,74.46182999999999,X-Trail,I4,2500,1650,SUV,AWD,2009,2024-03-27,Spring,30.3,15,196389,35.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.5
V9,70.88484999999999,X-Trail,I4,2500,1650,SUV,AWD,2009,2024-09-18,Autumn,33.5,15,202566,35.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.1
V9,67.01832999999999,X-Trail,I4,2500,1650,SUV,AWD,2009,2025-03-16,Spring,27.1,16,208884,35.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.8
V9,62.95804,X-Trail,I4,2500,1650,SUV,AWD,2009,2025-09-15,Autumn,32.9,16,215343,35.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.9
V9,58.61561999999999,X-Trail,I4,2500,1650,SUV,AWD,2009,2026-03-06,Spring,31.7,17,221414,35.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.2
V10,100.0,X-Trail,I4,2500,1650,SUV,AWD,2017,2017-06-30,Summer,31.6,0,8172,45.4,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.8
V10,100.0,X-Trail,I4,2500,1650,SUV,AWD,2017,2018-01-09,Winter,19.5,1,16934,45.4,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.3
V10,100.0,X-Trail,I4,2500,1650,SUV,AWD,2017,2018-07-24,Summer,35.7,1,25832,45.4,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.2
V10,100.0,X-Trail,I4,2500,1650,SUV,AWD,2017,2019-01-31,Winter,20.3,2,34503,45.4,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.1
V10,100.0,X-Trail,I4,2500,1650,SUV,AWD,2017,2019-07-16,Summer,46.1,2,42039,45.4,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.8
V10,100.0,X-Trail,I4,2500,1650,SUV,AWD,2017,2020-01-09,Winter,29.2,3,50074,45.4,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.5
V10,100.0,X-Trail,I4,2500,1650,SUV,AWD,2017,2020-07-09,Summer,48.1,3,58336,45.4,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.7
V10,100.0,X-Trail,I4,2500,1650,SUV,AWD,2017,2020-12-23,Winter,31.2,3,65917,45.4,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.6
V10,100.0,X-Trail,I4,2500,1650,SUV,AWD,2017,2021-07-08,Summer,47.3,4,74860,45.4,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.9
V10,100.0,X-Trail,I4,2500,1650,SUV,AWD,2017,2021-12-31,Winter,18.3,4,82850,45.4,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.4
V10,100.0,X-Trail,I4,2500,1650,SUV,AWD,2017,2022-07-13,Summer,49.3,5,91657,45.4,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.1
V10,100.0,X-Trail,I4,2500,1650,SUV,AWD,2017,2023-01-22,Winter,19.1,6,100419,45.4,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.2
V10,100.0,X-Trail,I4,2500,1650,SUV,AWD,2017,2023-07-26,Summer,42.2,6,108818,45.4,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.2
V10,99.80937999999999,X-Trail,I4,2500,1650,SUV,AWD,2017,2024-01-08,Winter,25.8,7,116354,45.4,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.6
V10,99.37771,X-Trail,I4,2500,1650,SUV,AWD,2017,2024-07-03,Summer,41.5,7,124389,45.4,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.2
V10,98.57502,X-Trail,I4,2500,1650,SUV,AWD,2017,2025-01-18,Winter,20.5,8,133423,45.4,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.7
V10,97.54625,X-Trail,I4,2500,1650,SUV,AWD,2017,2025-07-03,Summer,30.4,8,140959,45.4,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.7
V10,96.15599999999999,X-Trail,I4,2500,1650,SUV,AWD,2017,2026-01-11,Winter,15.3,9,149675,45.4,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.8
V10,94.53012999999999,X-Trail,I4,2500,1650,SUV,AWD,2017,2026-07-03,Summer,41.2,9,157529,45.4,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.3
V11,98.30248,Pathfinder,V6,3500,2000,SUV,AWD,2016,2016-07-05,Summer,45.4,0,6584,35.4,Calm,Irresponsible,1,Skipped,0,None,None,None,0.0
V11,100.0,Pathfinder,V6,3500,2000,SUV,AWD,2016,2017-01-03,Winter,20.8,1,13026,35.4,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.8
